OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Sales Person-ID
2021-12-02,2021-09-12,SO59180,371,13569,8,1,1,ID0010
2021-08-09,2021-07-11,SO52304,360,12202,6,1,1,ID0004
2021-12-21,2021-10-19,SO60513,223,20304,1,2,1,ID0016
2021-09-18,2021-08-22,SO54572,478,13938,4,2,2,ID0017
2021-09-14,2021-08-24,SO54355,538,11194,4,2,3,ID0006
2021-09-12,2021-07-15,SO54204,528,16444,10,2,2,ID0016
2021-09-04,2021-06-18,SO53776,215,26424,9,3,1,ID0012
2021-08-23,2021-07-08,SO52971,220,17243,9,2,1,ID0019
2021-12-19,2021-10-15,SO60319,220,12609,10,2,1,ID0006
2021-10-03,2021-09-10,SO55453,360,12385,10,1,1,ID0009
2021-04-11,2021-01-15,SO49999,485,14392,1,3,3,ID0010
2021-10-24,2021-08-02,SO56634,477,12015,4,1,2,ID0017
2021-08-26,2021-07-16,SO53165,539,12791,4,2,2,ID0004
2021-12-01,2021-09-03,SO59123,310,19977,9,1,1,ID0011
2021-11-19,2021-10-17,SO58201,478,26714,1,2,2,ID0004
2021-08-07,2021-07-12,SO52188,538,15430,1,2,3,ID0005
2021-09-14,2021-07-08,SO54346,480,17193,10,2,2,ID0004
2021-08-12,2021-05-16,SO52463,529,23225,10,2,2,ID0010
2021-08-27,2021-06-24,SO53220,220,17810,10,2,1,ID0009
2021-08-24,2021-06-11,SO53040,358,28410,10,1,1,ID0006
2021-11-06,2021-08-12,SO57497,538,22049,4,2,3,ID0001
2021-12-22,2021-11-03,SO60546,379,11853,4,1,1,ID0015
2021-12-28,2021-11-25,SO60945,215,23156,1,3,1,ID0006
2021-08-04,2021-06-24,SO52021,362,12806,8,1,1,ID0013
2021-08-30,2021-08-16,SO53389,485,13855,4,3,3,ID0006
2021-01-07,2020-12-13,SO48847,480,14336,1,2,2,ID0008
2021-12-14,2021-12-02,SO60041,485,24198,7,3,3,ID0014
2021-08-21,2021-06-21,SO52896,540,24429,1,2,1,ID0006
2021-10-20,2021-08-13,SO56413,475,12489,7,2,1,ID0017
2021-12-01,2021-10-14,SO59094,536,25018,4,1,3,ID0006
2021-12-06,2021-10-09,SO59453,580,14044,4,1,1,ID0013
2021-07-29,2021-05-02,SO51642,485,12384,8,3,3,ID0004
2021-03-01,2021-01-05,SO49553,371,14302,9,1,1,ID0004
2021-09-06,2021-07-19,SO53893,215,16863,1,3,1,ID0003
2021-11-29,2021-11-12,SO58832,485,26830,10,3,3,ID0006
2021-11-17,2021-11-03,SO58082,528,11141,4,2,2,ID0009
2021-12-20,2021-10-22,SO60421,371,11780,1,1,1,ID0004
2021-11-17,2021-09-19,SO58099,379,16600,7,1,1,ID0010
2021-07-19,2021-04-29,SO51466,373,16804,1,1,1,ID0008
2021-08-21,2021-06-19,SO52901,535,13206,6,1,2,ID0004
2021-10-16,2021-09-14,SO56212,379,21768,6,1,1,ID0011
2021-12-22,2021-12-11,SO60538,371,20759,4,1,1,ID0003
2021-10-11,2021-08-08,SO55937,480,23044,1,2,2,ID0012
2021-08-25,2021-07-31,SO53090,310,28032,4,1,1,ID0016
2021-08-14,2021-05-29,SO52542,485,28101,6,3,3,ID0013
2021-09-27,2021-08-06,SO55088,379,22336,4,1,1,ID0006
2021-12-08,2021-11-06,SO59629,480,14316,9,2,2,ID0014
2021-11-07,2021-10-25,SO57539,537,21171,9,2,1,ID0006
2021-09-23,2021-08-25,SO54829,478,28330,1,2,2,ID0004
2021-04-19,2021-01-24,SO50084,223,12548,8,2,1,ID0007
2021-08-23,2021-07-21,SO52985,539,18094,4,2,2,ID0010
2021-12-07,2021-11-13,SO59537,537,12115,1,2,1,ID0001
2021-12-25,2021-12-14,SO60732,362,15893,1,1,1,ID0010
2021-08-14,2021-07-20,SO52570,356,21647,1,1,1,ID0010
2021-08-09,2021-06-20,SO52301,383,25839,4,1,1,ID0010
2021-08-24,2021-08-12,SO53006,220,11395,8,2,1,ID0006
2021-11-12,2021-10-10,SO57824,352,11730,1,1,1,ID0005
2021-11-02,2021-08-31,SO57269,379,18510,4,1,1,ID0001
2021-11-25,2021-10-21,SO58572,389,22172,9,1,1,ID0006
2021-10-04,2021-09-13,SO55540,482,20994,9,3,2,ID0013
2021-12-11,2021-10-28,SO59767,375,27466,1,1,1,ID0008
2021-09-19,2021-07-17,SO54656,377,15114,8,1,1,ID0019
2021-08-13,2021-07-04,SO52510,220,13339,4,2,1,ID0007
2021-12-23,2021-11-15,SO60612,529,11107,9,2,2,ID0010
2021-08-30,2021-07-22,SO53372,480,11711,6,2,2,ID0009
2021-12-05,2021-10-17,SO59393,362,26520,1,1,1,ID0004
2021-06-09,2021-04-10,SO50856,223,17949,7,2,1,ID0004
2021-11-10,2021-09-25,SO57694,379,15727,9,1,1,ID0018
2021-09-13,2021-07-19,SO54278,385,19552,1,1,1,ID0003
2021-11-21,2021-10-01,SO58338,528,13525,9,2,2,ID0007
2021-09-28,2021-09-14,SO55106,215,18755,6,3,1,ID0001
2021-12-15,2021-11-04,SO60121,479,22607,8,2,2,ID0018
2021-01-22,2020-11-02,SO48966,480,17639,10,2,2,ID0010
2021-10-09,2021-09-13,SO55837,375,23364,4,1,1,ID0007
2021-09-20,2021-09-09,SO54701,360,16363,6,1,1,ID0004
2021-10-23,2021-10-06,SO56597,560,28731,10,1,1,ID0013
2021-08-14,2021-05-16,SO52542,480,28101,6,2,2,ID0013
2021-08-12,2021-07-28,SO52463,480,23225,10,2,2,ID0004
2021-12-04,2021-10-01,SO59302,362,19692,4,1,1,ID0007
2021-09-14,2021-07-30,SO54326,215,24711,8,3,1,ID0006
2021-10-06,2021-07-08,SO55662,223,12926,4,2,1,ID0012
2021-04-24,2021-03-15,SO50116,477,17825,8,1,2,ID0016
2021-12-18,2021-11-09,SO60278,232,22332,6,2,1,ID0012
2021-12-25,2021-11-24,SO60734,484,13658,1,5,2,ID0013
2021-08-14,2021-07-05,SO52568,358,26667,9,1,1,ID0003
2021-12-20,2021-10-02,SO60430,472,16529,9,4,1,ID0017
2021-10-06,2021-09-08,SO55678,530,19981,4,2,1,ID0004
2021-12-11,2021-10-07,SO59778,223,20307,4,2,1,ID0019
2021-10-08,2021-09-09,SO55805,371,22043,4,1,1,ID0013
2021-11-29,2021-10-31,SO58806,360,11566,7,1,1,ID0006
2021-11-30,2021-10-31,SO58846,592,16447,10,1,1,ID0002
2021-10-13,2021-09-08,SO56028,540,23921,8,2,1,ID0013
2021-12-04,2021-09-15,SO59274,588,13782,8,1,1,ID0017
2021-09-21,2021-09-11,SO54732,373,15943,6,1,1,ID0005
2021-08-07,2021-07-21,SO52205,223,18700,9,2,1,ID0001
2021-12-16,2021-11-11,SO60129,485,19194,7,3,3,ID0004
2021-01-04,2020-12-15,SO48827,537,26729,1,2,1,ID0016
2021-11-29,2021-09-19,SO58838,530,28484,9,2,1,ID0010
2021-12-06,2021-10-17,SO59452,354,13478,1,1,1,ID0009
2021-09-12,2021-06-21,SO54232,487,11790,4,4,1,ID0004
2021-10-26,2021-09-13,SO56754,477,19875,1,1,2,ID0007
2021-12-15,2021-11-10,SO60074,529,15109,7,2,2,ID0008
2021-09-03,2021-06-06,SO53720,491,18489,9,3,1,ID0004
2021-12-30,2021-11-24,SO61070,582,28454,8,1,1,ID0017
2021-04-23,2021-04-12,SO50111,371,24250,9,1,1,ID0005
2021-11-22,2021-10-09,SO58386,474,19389,10,1,1,ID0017
2021-11-22,2021-09-20,SO58361,377,24577,10,1,1,ID0004
2021-07-11,2021-04-16,SO51340,223,13789,8,2,1,ID0018
2021-08-02,2021-06-18,SO51956,528,29393,7,2,2,ID0011
2021-08-10,2021-06-08,SO52363,379,22289,4,1,1,ID0003
2021-09-01,2021-08-16,SO53644,373,28080,6,1,1,ID0015
2021-12-01,2021-10-20,SO59140,371,28416,10,1,1,ID0004
2021-08-05,2021-06-04,SO52100,466,27184,8,5,2,ID0016
2021-08-16,2021-07-25,SO52644,356,28402,7,1,1,ID0008
2021-11-26,2021-08-28,SO58585,488,12404,10,2,1,ID0015
2021-12-12,2021-10-16,SO59881,529,12449,6,2,2,ID0008
2021-10-31,2021-08-05,SO56993,310,11932,4,1,1,ID0005
2021-09-22,2021-09-03,SO54772,574,16613,9,1,1,ID0012
2021-12-03,2021-09-09,SO59261,360,25404,4,1,1,ID0004
2021-09-26,2021-07-03,SO55018,529,11539,4,2,2,ID0019
2021-11-03,2021-08-16,SO57343,581,11508,1,1,1,ID0017
2021-12-09,2021-09-15,SO59650,582,12655,7,1,1,ID0002
2021-02-13,2021-01-09,SO49292,604,19038,8,1,1,ID0013
2021-12-06,2021-09-11,SO59464,528,11058,9,2,2,ID0009
2021-11-29,2021-11-18,SO58812,477,11708,4,1,2,ID0008
2021-08-12,2021-06-23,SO52413,583,21190,9,1,1,ID0007
2021-08-10,2021-07-28,SO52360,371,12050,4,1,1,ID0001
2021-09-14,2021-07-05,SO54318,477,11428,8,1,2,ID0006
2021-11-10,2021-10-30,SO57695,480,16489,9,2,2,ID0006
2021-12-22,2021-12-04,SO60538,310,20759,4,1,1,ID0009
2021-12-17,2021-11-17,SO60225,484,13760,6,5,2,ID0009
2021-04-10,2021-03-27,SO49985,377,11339,7,1,1,ID0017
2021-08-22,2021-07-19,SO52951,529,13235,1,2,2,ID0006
2021-10-16,2021-09-29,SO56221,485,22879,4,3,3,ID0005
2021-02-13,2020-12-14,SO49300,480,14362,1,2,2,ID0015
2021-12-18,2021-11-03,SO60298,480,12246,9,2,2,ID0016
2021-12-14,2021-10-03,SO60017,478,11839,4,2,2,ID0014
2021-11-03,2021-10-04,SO57310,360,15828,9,1,1,ID0009
2021-10-26,2021-09-27,SO56744,539,14770,10,2,2,ID0007
2021-10-13,2021-09-13,SO56040,310,17481,6,1,1,ID0006
2021-12-30,2021-11-05,SO61092,310,22623,8,1,1,ID0013
2021-08-28,2021-07-25,SO53283,371,24340,4,1,1,ID0004
2021-12-01,2021-09-27,SO59101,371,14249,4,1,1,ID0018
2021-09-25,2021-08-21,SO54946,530,22741,1,2,1,ID0017
2021-09-21,2021-08-08,SO54733,478,17026,6,2,2,ID0016
2021-10-09,2021-07-17,SO55846,587,15057,10,1,1,ID0013
2021-12-01,2021-11-02,SO59130,214,22231,4,4,1,ID0013
2021-11-23,2021-10-16,SO58458,489,17056,9,2,1,ID0010
2021-08-31,2021-08-13,SO53425,377,15275,4,1,1,ID0009
2021-12-25,2021-09-27,SO60710,379,25843,1,1,1,ID0001
2021-07-24,2021-05-05,SO51559,477,24605,9,1,2,ID0006
2021-11-19,2021-08-29,SO58240,485,23120,9,3,3,ID0016
2021-11-07,2021-10-09,SO57550,373,13944,6,1,1,ID0008
2021-07-24,2021-06-09,SO51546,385,26381,8,1,1,ID0009
2021-12-23,2021-12-04,SO60612,356,11107,9,1,1,ID0004
2021-08-30,2021-08-15,SO53379,375,23639,10,1,1,ID0006
2021-12-02,2021-11-08,SO59167,530,17428,4,2,1,ID0008
2021-09-26,2021-08-09,SO54990,478,25261,4,2,2,ID0008
2021-12-02,2021-10-10,SO59189,477,13452,4,1,2,ID0002
2021-11-24,2021-09-20,SO58497,352,23456,4,1,1,ID0012
2021-11-23,2021-11-04,SO58455,606,13345,6,1,1,ID0006
2021-10-04,2021-08-12,SO55531,529,25669,10,2,2,ID0005
2021-01-16,2020-11-13,SO48921,485,12560,10,3,3,ID0014
2021-10-06,2021-08-23,SO55623,214,11241,7,4,1,ID0011
2021-10-15,2021-09-18,SO56138,362,27382,4,1,1,ID0016
2021-09-03,2021-08-12,SO53759,229,12178,1,2,1,ID0001
2021-12-01,2021-11-16,SO59095,528,11922,6,2,2,ID0007
2021-08-22,2021-06-27,SO52947,535,24064,10,1,2,ID0011
2021-12-18,2021-10-29,SO60307,375,22297,4,1,1,ID0009
2021-11-20,2021-09-12,SO58270,481,24878,7,2,1,ID0008
2021-10-26,2021-09-01,SO56714,215,16876,6,3,1,ID0004
2021-08-21,2021-06-06,SO52900,488,13318,6,2,1,ID0008
2021-09-17,2021-07-26,SO54483,310,19571,9,1,1,ID0008
2021-10-03,2021-07-30,SO55489,310,15157,6,1,1,ID0004
2021-09-23,2021-08-04,SO54822,377,12128,8,1,1,ID0017
2021-09-09,2021-08-06,SO54090,375,12206,4,1,1,ID0005
2021-08-24,2021-07-13,SO53055,377,11326,4,1,1,ID0006
2021-12-06,2021-11-12,SO59474,215,24641,4,3,1,ID0015
2021-09-09,2021-06-12,SO54064,480,16001,4,2,2,ID0002
2021-12-25,2021-09-26,SO60754,595,20194,4,1,1,ID0004
2021-09-08,2021-08-18,SO54005,354,14694,10,1,1,ID0006
2021-09-07,2021-06-27,SO53941,356,19758,4,1,1,ID0009
2021-11-22,2021-08-30,SO58407,471,12681,9,3,1,ID0010
2021-11-13,2021-09-21,SO57844,479,13261,8,2,2,ID0005
2021-06-08,2021-04-10,SO50838,387,27573,4,1,1,ID0009
2021-08-14,2021-07-16,SO52569,528,19766,9,2,2,ID0006
2021-11-07,2021-09-26,SO57571,362,13703,1,1,1,ID0014
2021-09-19,2021-07-11,SO54612,480,11824,6,2,2,ID0012
2021-10-15,2021-07-21,SO56140,480,27023,1,2,2,ID0013
2021-10-03,2021-08-22,SO55457,597,18285,9,1,1,ID0007
2021-09-11,2021-07-31,SO54165,604,19462,7,1,1,ID0019
2021-12-07,2021-09-19,SO59564,310,25868,4,1,1,ID0008
2021-07-22,2021-07-09,SO51516,599,11237,8,1,1,ID0004
2021-10-02,2021-07-12,SO55421,360,19369,10,1,1,ID0006
2021-12-10,2021-09-13,SO59723,383,11502,6,1,1,ID0003
2021-11-06,2021-09-13,SO57517,528,13278,4,2,2,ID0006
2021-09-30,2021-08-01,SO55218,484,12951,1,5,2,ID0010
2021-08-04,2021-06-28,SO52021,362,12806,8,1,1,ID0012
2021-08-25,2021-07-26,SO53094,223,12055,6,2,1,ID0009
2021-08-08,2021-07-05,SO52277,490,21041,7,3,1,ID0014
2021-12-08,2021-10-10,SO59634,582,22408,9,1,1,ID0008
2021-10-21,2021-10-01,SO56447,214,29107,4,4,1,ID0008
2021-12-29,2021-11-28,SO60991,310,16281,7,1,1,ID0003
2021-11-19,2021-09-14,SO58223,471,23628,10,3,1,ID0009
2021-09-05,2021-08-04,SO53835,464,11300,6,6,2,ID0009
2021-12-18,2021-10-09,SO60286,379,19658,4,1,1,ID0009
2021-12-28,2021-12-07,SO60949,540,22255,1,2,1,ID0005
2021-12-09,2021-11-23,SO59700,484,25991,6,5,2,ID0017
2021-10-19,2021-10-05,SO56375,586,25659,10,1,1,ID0018
2021-10-30,2021-08-22,SO56958,389,24140,7,1,1,ID0004
2021-11-04,2021-09-13,SO57386,475,24740,1,2,1,ID0006
2021-12-04,2021-11-01,SO59273,529,12622,10,2,2,ID0006
2021-09-07,2021-07-12,SO53965,389,12151,4,1,1,ID0008
2021-11-05,2021-09-14,SO57474,379,11897,9,1,1,ID0001
2021-07-06,2021-04-23,SO51265,540,11264,1,2,1,ID0013
2021-10-19,2021-09-04,SO56355,214,14475,1,4,1,ID0006
2021-12-21,2021-10-24,SO60461,530,22169,9,2,1,ID0007
2021-11-30,2021-09-24,SO58882,575,16952,6,1,1,ID0008
2021-09-20,2021-07-06,SO54677,530,26053,1,2,1,ID0017
2021-09-03,2021-08-23,SO53735,485,23735,1,3,3,ID0019
2021-07-03,2021-04-27,SO51209,535,13059,4,1,2,ID0004
2021-10-15,2021-08-11,SO56132,485,15212,9,3,3,ID0003
2021-09-19,2021-07-20,SO54618,371,14725,6,1,1,ID0004
2021-12-15,2021-12-04,SO60115,528,17384,4,2,2,ID0008
2021-08-21,2021-05-30,SO52916,473,11950,4,2,1,ID0011
2021-08-27,2021-07-09,SO53190,385,17307,9,1,1,ID0002
2021-11-25,2021-10-17,SO58575,385,19790,9,1,1,ID0006
2021-10-05,2021-07-07,SO55607,354,11977,9,1,1,ID0005
2021-07-15,2021-06-12,SO51415,485,21349,6,3,3,ID0014
2021-12-14,2021-11-06,SO59995,232,24500,1,2,1,ID0006
2021-12-08,2021-10-02,SO59611,490,11711,6,3,1,ID0003
2021-07-18,2021-06-09,SO51458,471,16803,1,3,1,ID0015
2021-11-21,2021-10-01,SO58333,223,13340,4,2,1,ID0017
2021-12-07,2021-09-24,SO59499,479,11466,9,2,2,ID0013
2021-12-09,2021-11-08,SO59701,566,20320,4,1,1,ID0006
2021-09-13,2021-06-21,SO54267,220,11604,10,2,1,ID0007
2021-12-05,2021-10-22,SO59360,215,21579,1,3,1,ID0005
2021-10-26,2021-08-10,SO56694,377,12297,8,1,1,ID0015
2021-08-17,2021-07-11,SO52700,537,13499,7,2,1,ID0011
2021-08-26,2021-07-09,SO53166,575,15378,6,1,1,ID0017
2021-08-19,2021-07-26,SO52789,477,11078,6,1,2,ID0001
2021-10-06,2021-07-29,SO55621,480,13041,9,2,2,ID0015
2021-10-07,2021-09-02,SO55714,362,21088,7,1,1,ID0004
2021-11-30,2021-09-09,SO58877,478,28900,8,2,2,ID0017
2021-07-14,2021-06-19,SO51397,215,11835,6,3,1,ID0005
2021-09-14,2021-08-18,SO54333,477,28813,4,1,2,ID0004
2021-11-25,2021-09-18,SO58583,478,28747,10,2,2,ID0002
2021-12-19,2021-12-02,SO60364,528,13447,4,2,2,ID0009
2021-10-23,2021-08-17,SO56568,528,15173,1,2,2,ID0009
2021-07-23,2021-06-27,SO51532,356,22808,10,1,1,ID0011
2021-12-17,2021-11-22,SO60216,480,11434,10,2,2,ID0013
2021-11-03,2021-10-07,SO57369,220,14286,9,2,1,ID0007
2021-11-24,2021-09-06,SO58521,583,15993,6,1,1,ID0009
2021-11-29,2021-10-20,SO58787,223,13806,7,2,1,ID0012
2021-12-02,2021-11-12,SO59179,528,12636,8,2,2,ID0002
2021-12-09,2021-11-25,SO59708,477,29063,9,1,2,ID0004
2021-09-04,2021-06-10,SO53809,356,13813,7,1,1,ID0009
2021-08-14,2021-06-04,SO52552,529,14156,10,2,2,ID0017
2021-08-06,2021-06-21,SO52114,582,15592,9,1,1,ID0008
2021-08-01,2021-05-09,SO51894,375,14567,6,1,1,ID0007
2021-12-14,2021-10-27,SO60024,310,15014,9,1,1,ID0015
2021-12-09,2021-11-15,SO59662,536,26458,4,1,3,ID0013
2021-10-19,2021-09-23,SO56350,215,22138,4,3,1,ID0008
2021-10-01,2021-09-01,SO55339,356,19604,9,1,1,ID0013
2021-10-01,2021-08-28,SO55342,489,11287,6,2,1,ID0017
2021-09-19,2021-08-02,SO54621,362,18521,4,1,1,ID0005
2021-12-24,2021-11-07,SO60662,360,15277,4,1,1,ID0006
2021-09-04,2021-07-23,SO53801,541,17437,4,1,2,ID0012
2021-08-08,2021-05-11,SO52247,568,28456,7,1,1,ID0019
2021-09-05,2021-08-03,SO53865,480,11768,9,2,2,ID0006
2021-11-01,2021-09-14,SO57230,581,22174,9,1,1,ID0013
2021-10-23,2021-10-13,SO56562,487,14908,1,4,1,ID0016
2021-10-20,2021-10-03,SO56409,477,13809,10,1,2,ID0006
2021-12-15,2021-09-22,SO60074,604,15109,7,1,1,ID0012
2021-09-08,2021-08-25,SO53984,354,28304,9,1,1,ID0008
2021-09-18,2021-08-29,SO54536,541,28904,7,1,2,ID0006
2021-08-10,2021-06-27,SO52353,535,16539,8,1,2,ID0002
2021-11-28,2021-10-14,SO58707,478,28786,1,2,2,ID0006
2021-12-29,2021-12-09,SO61021,352,21620,6,1,1,ID0004
2021-09-25,2021-08-07,SO54957,478,19516,7,2,2,ID0005
2021-11-18,2021-09-01,SO58185,475,25163,4,2,1,ID0001
2021-10-09,2021-07-24,SO55864,387,25724,8,1,1,ID0009
2021-08-30,2021-06-20,SO53371,389,17570,1,1,1,ID0018
2021-12-31,2021-12-09,SO61095,377,14185,7,1,1,ID0013
2021-09-18,2021-08-27,SO54530,223,13181,4,2,1,ID0007
2021-11-08,2021-10-23,SO57629,487,22115,1,4,1,ID0019
2021-08-30,2021-06-01,SO53388,215,16879,1,3,1,ID0013
2021-12-05,2021-09-29,SO59384,362,14598,6,1,1,ID0014
2021-09-29,2021-08-13,SO55176,360,11892,9,1,1,ID0004
2021-09-24,2021-07-27,SO54894,362,15794,9,1,1,ID0009
2021-11-29,2021-09-22,SO58801,232,14296,1,2,1,ID0009
2021-08-08,2021-05-17,SO52238,606,20696,1,1,1,ID0007
2021-11-11,2021-09-25,SO57751,310,29315,9,1,1,ID0014
2021-12-26,2021-11-13,SO60784,220,18506,6,2,1,ID0004
2021-01-08,2020-10-30,SO48856,385,13967,9,1,1,ID0009
2021-11-05,2021-10-06,SO57444,371,23736,1,1,1,ID0005
2021-02-19,2020-11-29,SO49354,491,13883,4,3,1,ID0019
2021-10-20,2021-08-20,SO56419,479,12953,1,2,2,ID0006
2021-09-21,2021-09-02,SO54726,356,27509,1,1,1,ID0003
2021-11-02,2021-10-19,SO57285,581,19161,4,1,1,ID0009
2021-10-23,2021-08-13,SO56555,484,24946,4,5,2,ID0003
2021-09-26,2021-08-21,SO54982,569,24210,8,1,1,ID0009
2021-12-24,2021-10-01,SO60689,540,26546,4,2,1,ID0006
2021-12-07,2021-11-19,SO59548,536,13653,1,1,3,ID0006
2021-08-15,2021-08-05,SO52598,464,19826,6,6,2,ID0017
2021-10-31,2021-09-14,SO57005,371,25379,1,1,1,ID0015
2021-11-08,2021-10-18,SO57631,588,28377,10,1,1,ID0003
2021-08-12,2021-06-25,SO52452,356,11307,4,1,1,ID0018
2021-12-31,2021-10-30,SO61099,377,16615,9,1,1,ID0002
2021-08-23,2021-07-06,SO52997,462,18963,1,2,2,ID0014
2021-12-03,2021-10-21,SO59261,477,25404,4,1,2,ID0006
2021-11-02,2021-08-17,SO57259,485,25338,1,3,3,ID0017
2021-12-09,2021-11-09,SO59649,588,12631,7,1,1,ID0004
2021-09-17,2021-09-01,SO54484,479,16489,9,2,2,ID0015
2021-10-21,2021-09-09,SO56460,582,17713,7,1,1,ID0010
2021-10-16,2021-07-22,SO56188,485,12645,10,3,3,ID0004
2021-10-03,2021-07-07,SO55491,578,13220,4,1,1,ID0009
2021-12-04,2021-10-12,SO59298,539,15816,6,2,2,ID0018
2021-10-08,2021-09-17,SO55758,484,22729,4,5,2,ID0015
2021-09-12,2021-07-11,SO54222,478,18754,4,2,2,ID0004
2021-09-05,2021-07-16,SO53867,485,24675,4,3,3,ID0011
2021-09-07,2021-07-22,SO53971,310,11099,9,1,1,ID0003
2021-08-19,2021-06-20,SO52807,360,21252,6,1,1,ID0013
2021-12-31,2021-10-16,SO61104,477,17298,9,1,2,ID0004
2021-08-24,2021-08-06,SO53031,475,21159,1,2,1,ID0006
2021-10-19,2021-08-09,SO56360,478,19388,8,2,2,ID0003
2021-05-11,2021-03-07,SO50443,375,11416,7,1,1,ID0013
2021-12-24,2021-10-13,SO60666,485,29372,7,3,3,ID0008
2021-11-19,2021-09-25,SO58227,310,22683,7,1,1,ID0003
2021-12-20,2021-11-15,SO60446,479,20831,8,2,2,ID0009
2021-10-03,2021-08-13,SO55500,528,22896,1,2,2,ID0006
2021-11-28,2021-10-21,SO58715,530,12678,9,2,1,ID0017
2021-11-30,2021-09-04,SO58897,362,20006,1,1,1,ID0008
2021-12-03,2021-11-10,SO59211,528,12599,10,2,2,ID0013
2021-02-08,2020-12-11,SO49252,371,12378,8,1,1,ID0018
2021-12-20,2021-12-02,SO60433,358,27348,9,1,1,ID0004
2021-10-31,2021-09-09,SO56959,371,23547,9,1,1,ID0010
2021-08-13,2021-06-27,SO52520,479,21309,4,2,2,ID0012
2021-10-03,2021-07-18,SO55504,475,12647,10,2,1,ID0005
2021-12-20,2021-09-22,SO60398,354,22759,1,1,1,ID0009
2021-09-07,2021-06-28,SO53969,487,18746,9,4,1,ID0019
2021-10-29,2021-09-11,SO56885,220,26389,7,2,1,ID0006
2021-12-25,2021-11-12,SO60731,352,14386,4,1,1,ID0017
2021-11-19,2021-10-12,SO58199,587,19583,9,1,1,ID0011
2021-12-24,2021-09-28,SO60648,537,15232,9,2,1,ID0009
2021-12-19,2021-12-04,SO60325,538,15721,9,2,3,ID0007
2021-10-12,2021-09-09,SO55975,605,20602,9,1,1,ID0010
2021-07-19,2021-04-30,SO51468,477,11259,1,1,2,ID0006
2021-09-30,2021-08-04,SO55219,530,20324,4,2,1,ID0010
2021-08-28,2021-06-14,SO53262,485,16777,1,3,3,ID0006
2021-11-28,2021-09-19,SO58741,310,20354,6,1,1,ID0017
2021-07-10,2021-05-20,SO51331,477,24403,4,1,2,ID0002
2021-11-18,2021-10-29,SO58184,528,19207,6,2,2,ID0017
2021-11-19,2021-09-01,SO58192,356,24361,9,1,1,ID0010
2021-12-18,2021-10-14,SO60290,385,13894,1,1,1,ID0017
2021-12-08,2021-11-16,SO59625,226,14356,4,2,1,ID0008
2021-08-15,2021-06-15,SO52609,383,13884,1,1,1,ID0013
2021-08-17,2021-07-14,SO52725,223,12132,7,2,1,ID0006
2021-12-11,2021-11-10,SO59774,561,23387,1,2,1,ID0007
2021-09-17,2021-07-22,SO54501,477,13776,10,1,2,ID0016
2021-12-30,2021-10-22,SO61077,582,14597,6,1,1,ID0010
2021-11-19,2021-10-22,SO58223,486,23628,10,1,1,ID0003
2021-08-09,2021-06-23,SO52320,487,11678,1,4,1,ID0008
2021-06-11,2021-03-29,SO50883,362,18045,8,1,1,ID0011
2021-11-27,2021-10-20,SO58658,223,18573,6,2,1,ID0013
2021-11-13,2021-10-03,SO57899,362,14931,7,1,1,ID0006
2021-11-15,2021-09-17,SO57987,528,19934,8,2,2,ID0007
2021-11-20,2021-08-25,SO58249,375,24923,9,1,1,ID0001
2021-12-01,2021-09-03,SO59127,352,11054,9,1,1,ID0018
2021-10-17,2021-08-16,SO56257,483,27884,8,4,1,ID0007
2021-11-03,2021-08-28,SO57366,480,21582,6,2,2,ID0004
2021-12-07,2021-10-03,SO59549,375,14941,10,1,1,ID0015
2021-11-20,2021-10-08,SO58265,584,18773,4,1,1,ID0002
2021-11-30,2021-10-19,SO58888,528,22168,9,2,2,ID0008
2021-12-23,2021-12-11,SO60591,356,18772,4,1,1,ID0012
2021-05-10,2021-04-14,SO50437,484,15647,9,5,2,ID0015
2021-04-17,2021-03-12,SO50063,485,24175,9,3,3,ID0007
2021-10-01,2021-08-28,SO55381,223,21090,7,2,1,ID0004
2021-12-31,2021-10-24,SO61114,215,12857,10,3,1,ID0004
2021-12-05,2021-09-20,SO59350,214,26466,1,4,1,ID0015
2021-12-26,2021-10-21,SO60818,484,11109,9,5,2,ID0013
2021-11-27,2021-11-14,SO58671,387,18181,10,1,1,ID0006
2021-10-10,2021-09-24,SO55901,379,21863,8,1,1,ID0018
2021-08-15,2021-05-23,SO52609,538,13884,1,2,3,ID0002
2021-11-03,2021-10-03,SO57310,371,15828,9,1,1,ID0005
2021-11-22,2021-10-25,SO58371,220,12760,6,2,1,ID0018
2021-12-07,2021-10-25,SO59490,538,12333,7,2,3,ID0013
2021-01-31,2020-12-21,SO49031,214,29389,7,4,1,ID0005
2021-07-29,2021-05-19,SO51659,539,14275,9,2,2,ID0019
2021-01-26,2020-12-04,SO48999,480,15463,7,2,2,ID0008
2021-12-05,2021-09-16,SO59347,491,17769,8,3,1,ID0014
2021-12-25,2021-10-07,SO60719,540,28545,7,2,1,ID0015
2021-11-05,2021-10-14,SO57447,226,17698,4,2,1,ID0004
2021-07-15,2021-04-23,SO51424,352,21331,6,1,1,ID0006
2021-08-19,2021-07-18,SO52805,477,16477,1,1,2,ID0002
2021-08-05,2021-05-18,SO52084,529,14446,6,2,2,ID0010
2021-10-25,2021-10-09,SO56644,473,23546,9,2,1,ID0005
2021-07-21,2021-07-08,SO51510,362,12315,10,1,1,ID0012
